OBJECTID,PARK_NUMBER,PARK_NAME,SAP_ASSET_ID,HOUSE_NUMBER,STREET_ADDRESS,SUBURB,POST_CODE,LONG,LAT,SHAPE_Length,SHAPE_Area
1210,D2114,ZILLMERE ROAD (NO. 605) PARK,B-RE-0309,605,ZILLMERE ROAD,ZILLMERE,4034,153.028895659696,-27.354391104243,2391.48108620517,48825.1359701989
1211,D2115,FERNWOOD PLACE PARK,B-RE-0308,19,FERNWOOD PLACE,TAIGUM,4018,153.044114917377,-27.3479007038123,1435.98908273916,40199.4777944017
1212,D2116,GARDENS DRIVE (NO. 78) PARK,B-RE-0307,78,GARDENS DRIVE,WILLAWONG,4110,153.030849055731,-27.6063740392581,198.924409977365,1243.64236358293
1213,D2117,GARDENS DRIVE (NO. 54) PARK,B-RE-0306,54,GARDENS DRIVE,WILLAWONG,4110,153.031540056218,-27.6035167746153,1468.01920398529,49443.2249821753
1214,D2118,CAPTAIN DOUG HISLOP PARK,B-RE-0305,69,METROPLEX AVENUE,MURARRIE,4172,153.098546409,-27.4487971629999,1193.32518567532,14342.4362279911
1215,D2119,CATALINA CIRCUIT PARK,B-RE-0304,3,CATALINA CIRCUIT,FOREST LAKE,4078,152.96499457485,-27.6268412499706,459.088262450384,7511.53571341026
1216,D2120,JOSEPH AVENUE PARK,B-RE-0303,107,JOSEPH AVENUE,MOGGILL,4070,152.890180840335,-27.5723787056448,699.036441994149,18437.6930528797
1217,D2121,MILES PLATTING ROAD (NO. 234) PARK,B-RE-0302,234,MILES PLATTING ROAD,ROCHEDALE,4123,153.105373591306,-27.5763989722216,449.419897950651,4651.41120454525
1218,D2122,MILES PLATTING ROAD (NO. 246-258) PARK,B-RE-0301,246,MILES PLATTING ROAD,ROCHEDALE,4123,153.106578713831,-27.5723372557833,1030.90559496456,19048.3880772559
1219,D2123,PRITCHARD STREET PARK,B-RE-0300,158,PRITCHARD STREET,LYTTON,4178,153.15636682723,-27.4258781088486,1610.12786705432,60043.392932862
1220,D2124,LAGUNA PLACE PARK,B-RE-0299,15,LAGUNA PLACE,BRIDGEMAN DOWNS,4035,153.006291181997,-27.3321237243085,834.274373896578,18570.3690097635
1221,D2125,HAWTHORN AVENUE PARK,B-RE-0298,113,THE PARKWAY,STRETTON,4116,153.061637492947,-27.6275899234653,257.374761719373,3840.41005662671
1222,D2126,VANWALL ROAD PARK,B-RE-0297,35,VANWALL ROAD,MOGGILL,4070,152.89365238044,-27.5718692077199,293.977954083804,5635.42793600623
1223,D2127,MALAGA STREET PARK,B-RE-0296,71,MALAGA STREET,MCDOWALL,4053,152.987507959724,-27.389720478533,291.998911674299,2018.67895972825
1224,D2128,WATERLINE CRESCENT PARK,B-RE-0295,81,WATERLINE CRESCENT,BULIMBA,4171,153.055657699111,-27.455992205959,220.554076291218,3193.43059254627
1225,D2129,MILTON URBAN COMMON,B-RE-2720,1,MANNING STREET,MILTON,4064,153.004950599279,-27.4698270811394,142.073923917418,1234.35779122754
1226,D2130,PRIVATE ANDREW CLARK MEMORIAL PARK (ROAD RESERVE),B-RE-0294,,ANDREW AVENUE,TARRAGINDI,4121,153.040268022355,-27.5266746305045,143.055135146626,821.961721436357
1227,D2131,LAGOON CRESCENT PARK,B-RE-0293,75A,LAGOON CRESCENT,BELLBOWRIE,4070,152.872236549383,-27.558147840394,175.839214701017,1821.46867519955
1228,D2132,YAGGERA PLACE PARK,B-RE-0292,45,YAGGERA PLACE,BELLBOWRIE,4070,152.874934457734,-27.5559615007833,431.81199917135,6799.82389704107
1229,D2133,KANGAROO GULLY PARK (NO. 202),B-RE-0291,202,KANGAROO GULLY ROAD,BELLBOWRIE,4070,152.875179610709,-27.5605174525455,561.685802584771,2440.37970659403
1230,D2134,DIANA PLACE PARK,B-RE-0290,23,DIANA PLACE,MANLY WEST,4179,153.155377674788,-27.4726122804401,125.881567753235,671.628076332406
1231,D2135,PAYNE ROAD PARK (NO. 599),B-RE-0289,599A,PAYNE ROAD,THE GAP,4061,152.930458473096,-27.4486029852053,603.020446057389,7584.80358434967
1232,D2136,FANNINGS CORNER,B-RE-0288,118,PAYNE ROAD,THE GAP,4061,152.95431977759,-27.4493731920512,78.9123327755869,407.853969968502
1233,D2137,CHERBON STREET BUSHLAND PARK,B-RE-2721,81,CHERBON STREET,BURBANK,4155,153.179009540588,-27.5543770596408,1277.26710394402,101990.320736995
1234,D2138,WHITMORE STREET PARK,B-RE-0287,14,WHITMORE STREET,TARINGA,4068,152.987432825696,-27.4910309159357,202.852494678167,2085.11460593763
1235,D2139,MILMAN STREET PARK,B-RE-0119,60,MILMAN STREET,CLAYFIELD,4011,153.053258750328,-27.41218825226,1340.98716337863,12821.8536590224
1236,D2141,HINCHINBROOK CIRCUIT PARK,B-RE-0117,58,HINCHINBROOK CIRCUIT,FOREST LAKE,4078,152.977767124,-27.634751609,5447.84642491832,275045.688972032
1237,D2142,JACK KERR COURT PARK,B-RE-0116,59,JACK KERR COURT,MOUNT CROSBY,4306,152.823183067047,-27.513997071537,623.659991370644,16404.4983377201
1238,D2143,HIGHLANDS DRIVE PARK,B-RE-0115,25,HIGHLANDS DRIVE,CALAMVALE,4116,153.046603330534,-27.6108517938798,1198.05373022157,84049.4368041781
1239,D2144,TILLEY ROAD PARK (NO. 727),B-RE-0114,727,TILLEY ROAD,CHANDLER,4155,153.148405540185,-27.5175766530355,3611.62896391486,387944.625319971
1240,D2145,GYMPIE ROAD  PARK (NO. 1),B-RE-0113,15B,PARK TERRACE,KEDRON,4031,153.035865030378,-27.4133191344133,527.289906980066,6720.07742213663
1241,D2146,PICKERING PLACE PARK,B-RE-0112,7,PICKERING PLACE,UPPER KEDRON,4055,152.92097453727,-27.4157595808346,165.971215641704,1909.86324224713
1242,D2147,WATHEROO PLACE PARK,B-RE-0111,20,WATHEROO PLACE,PARKINSON,4115,153.018454860007,-27.6411365198422,288.677815580461,5004.18274734614
1243,D2148,BARWIN STREET PARK,B-RE-0110,10,BARWIN STREET,WAKERLEY,4154,153.156146290577,-27.4824971392165,244.163547662362,3989.20278650604
1244,D2149,TRISTANIA WAY PARK (NO. 99),B-RE-0109,99,TRISTANIA WAY,MOUNT GRAVATT EAST,4122,153.09337507683,-27.5245531660928,394.888026604426,7162.68947575565
1245,D2150,REDWAY STREET PARK,B-RE-0108,36,REDWAY STREET,NUDGEE,4014,153.086534717277,-27.3732611202051,392.009889148607,9444.6956195839
1246,D2151,OLD NORTHERN ROAD PARK (NO. 128),B-RE-0107,128,OLD NORTHERN ROAD,EVERTON PARK,4053,152.984878145019,-27.3936205832105,341.887445082049,6662.99699059152
1247,D2152,HOWARD SMITH WHARF PRECINCT,B-RE-0106,3,BOUNDARY STREET,BRISBANE CITY,4000,153.03679572,-27.462213371,1334.80078011538,35055.2064437917
1248,D2153,ROME STREET SOUTH PARK (ROAD RESERVE),B-RE-0105,,ROME STREET,YERONGA,4104,153.009105049718,-27.5156861119991,152.460104693896,1088.88710742755
1249,D2154,ALPHITONIA STREET PARK,B-RE-0104,20,ALPHITONIA STREET,SEVENTEEN MILE ROCKS,4073,152.956911532791,-27.5530332180896,294.396678721128,4542.85474190965
1250,D2155,STUART STREET PARK,B-RE-0103,77,STUART STREET,BULIMBA,4171,153.057369868935,-27.4544972290294,221.953199455053,1249.70626297431
1251,D2156,LOVE STREET PARK,B-RE-0102,76,LOVE STREET,BULIMBA,4171,153.055510737059,-27.4542710166454,243.87212388103,1752.2312445894
1252,D2157,WOODLARK CRESCENT PARK,B-RE-0101,16,WOODLARK CRESCENT,PARKINSON,4115,153.044580285986,-27.6316938310994,326.71086591853,5756.99319852185
1253,D2158,MACARANGA CRESCENT PARK,B-RE-0217,88,MACARANGA CRESCENT,CARSELDINE,4034,153.013149846843,-27.3397616931879,3331.81429313487,182306.670346544
1254,D2159,FORMATION STREET PARK (ROAD RESERVE),B-RE-0216,,FORMATION STREET,WACOL,4076,152.927156747698,-27.6030358041551,193.245532379678,1067.96046435928
1255,D2160,NEWCASTLE STREET PARK (ROAD RESERVE),B-RE-0215,,NEWCASTLE STREET,FAIRFIELD,4103,153.020653378869,-27.5042707479874,77.5318428689857,369.502482434094
1256,D2161,YERONGA STREET PARK (ROAD RESERVE),B-RE-0214,,YERONGA STREET,YERONGA,4104,153.011786954849,-27.5181584223208,153.847097349387,1110.59698217047
1257,D2162,ORSOVA ROAD POCKET PARK (ROAD RESERVE),B-RE-0213,,ORSOVA ROAD,YERONGA,4104,153.00533993494,-27.5062169855827,163.570728014237,1315.78935146751
1258,D2163,PAUL CONTI PARK,B-RE-0212,39,RAGNOR ROAD,HEMMANT,4174,153.127749369444,-27.4508082003158,1089.75591314229,58338.2255288047
1259,D1187,WALLAROO WAY COMMUNITY PARK,B-RE-2183,115,WALLAROO WAY,DOOLANDELLA,4077,152.982185780782,-27.6065882138039,1806.22742682284,53710.856418688
1260,D1188,YEWLEAF PLACE PARK,B-RE-2182,14,YEWLEAF PLACE,CALAMVALE,4116,153.059388658118,-27.6204450157645,253.689656888307,4020.30311155141
1261,D1189,GUBBERLEY STREET PARK,B-RE-2181,14A,FAIRHOLME STREET,KENMORE,4069,152.942364771,-27.511496098,1405.76647377938,15714.401087974
1262,D1190,MUNGARIE STREET PARK (NO. 46),B-RE-2180,46,MUNGARIE STREET,KEPERRA,4054,152.945684674858,-27.419480155872,452.388787093504,7631.77932516455
1263,D1191,SAXONVALE PLACE PARK,B-RE-2179,7,SAXONVALE PLACE,THE GAP,4061,152.931475603107,-27.4352668737413,216.369823164596,1270.07114722075
1264,D1192,CUSCUS COURT PARK,B-RE-2178,11,CUSCUS COURT,WYNNUM WEST,4178,153.154525114529,-27.4586255584256,273.047431407085,3768.04266996953
1265,D1193,SHINGAI PARK,B-RE-2177,95,NORTON STREET,UPPER MOUNT GRAVATT,4122,153.085173622,-27.5572424719999,395.555595428101,2028.83803861259
1266,D1194,SPRINGFIELD CRESCENT PARK,B-RE-2176,55,BANNOCKBURN CRESCENT,PARKINSON,4115,153.031783336978,-27.6325563492126,390.3269282817,3617.22467448193
1267,D1195,BILLABONG PLACE PARK,B-RE-0026,5A,GRAGIN PLACE,PARKINSON,4115,153.035188001861,-27.6309510948574,2676.48447029714,100688.590973896
1268,D1196,POMONA STREET PARK,B-RE-2175,20,POMONA STREET,BRIGHTON,4017,153.051124374981,-27.2912597565023,200.141021587983,2199.5190032013
1269,D1197,DANDELION STREET PARK,B-RE-2174,382A,WARRIGAL ROAD,EIGHT MILE PLAINS,4113,153.085655134125,-27.5829720637362,289.231259872212,2428.61505085702
1270,D1198,GIBSON CRESCENT PARK,B-RE-0027,105,PIONEER CRESCENT,BELLBOWRIE,4070,152.866953714925,-27.559986072731,751.341293464155,25780.6827552672
1271,D1200,THE AVENUE PARK,B-RE-2173,20,FORESTLEA PLACE,SUNNYBANK HILLS,4109,153.048017197222,-27.6003814037342,1888.38691682421,55569.4781744395
1272,D1201,BENJAMINA PLACE PARK,B-RE-2172,20,BENJAMINA PLACE,THE GAP,4061,152.941111259137,-27.4530862481376,411.194276085237,6454.91123276019
1273,D1202,FREMONT STREET PARK,B-RE-2171,5,DELAPINE PLACE,SEVENTEEN MILE ROCKS,4073,152.959242750661,-27.5474234133533,495.89616054075,7505.99326766574
1274,D1203,DELAPINE PLACE PARK,B-RE-2131,6,DELAPINE PLACE,SEVENTEEN MILE ROCKS,4073,152.960722651072,-27.546987935362,379.783007484608,3920.03605479751
1275,D1204,LIQUIDAMBAR PLACE PARK,B-RE-2130,24,LIQUIDAMBAR PLACE,STRETTON,4116,153.064708262911,-27.6202251028276,189.144202456104,999.943738204468
1276,D1205,PALMWOODS CRESCENT PARK,B-RE-2129,21,PALMWOODS CRESCENT,RUNCORN,4113,153.084834140209,-27.5964901230039,383.966681138546,7211.39436444232
1277,D1206,MUR STREET PARK,B-RE-2128,135,LANITA ROAD,FERNY GROVE,4055,152.922013781462,-27.3948685145483,190.302282423056,2022.16156442618
1278,D1431,ANDREW STREET PARK,B-RE-2244,54,ANDREW STREET,BALMORAL,4171,153.065870990037,-27.4519599635471,389.992939329167,6188.26886509832
1279,D1432,MYUNA STREET PARK,B-RE-2243,127,LYTTON ROAD,BULIMBA,4171,153.067989079861,-27.4516686198893,700.985571400656,14782.8921502808
1280,D1433,SORRENTO CLOSE PARK,B-RE-2242,7,SIROCCO PLACE,CARINDALE,4152,153.11812163356,-27.5011384621181,91.6695648863414,369.702780485831
1281,D1434,HILL ROAD PARK,B-RE-2241,134A,HILL ROAD,RUNCORN,4113,153.076918418,-27.5906975199999,713.9018130727,4173.31141091521
1282,D1435,PERKINS STREET PARK (LOT 403),B-RE-2240,15,PERKINS STREET,CALAMVALE,4116,153.046774934143,-27.6211412692951,331.986708507893,6178.18660162114
1283,D1436,ASSEMBLY STREET PARK,B-RE-2239,61,ASSEMBLY STREET,SALISBURY,4107,153.024252707447,-27.5477256840611,807.755315350057,19288.1527154802
1284,D1437,RAINBOW LORIKEET PARK,B-RE-2238,25,CROKER STREET,ASPLEY,4034,153.032920352077,-27.3692905157741,932.720347951671,32309.2764016191
1285,D1438,CORYPHA CRESCENT PARK,B-RE-2237,11,RAINCLIFFE PLACE,CALAMVALE,4116,153.058064731663,-27.6230221908769,310.340541765495,5509.75567921554
1286,D1439,CHIPPENDALL ST CEMETERY PARK,B-RE-2236,16,HALE STREET,MILTON,4064,153.010068825054,-27.4659452587077,148.592209401317,787.99916821584
1287,D1440,CLYDE STREET PARK,B-RE-0493,26,MUSGRAVE ROAD,PETRIE TERRACE,4000,153.012833592143,-27.4589289870705,111.411223118461,749.773453432512
1288,D1441,MURARRIE ROAD PARK (NO. 315-327),B-RE-0492,315,MURARRIE ROAD,TINGALPA,4173,153.113560132563,-27.4704663417657,875.949031447224,13804.8151346893
1289,D1443,BOUNDARY STREET PARK (NO. 148-188),B-RE-0491,148,BOUNDARY STREET,TINGALPA,4173,153.121390284476,-27.4668532009425,778.286416699621,36882.2783943001
1290,D1444,SIR MANUEL HORNIBROOK PARK,B-RE-0490,53A,VERNON TERRACE,TENERIFFE,4005,153.050275511,-27.454467291,1413.00860420973,4256.07831628445
1291,D1445,NESTOR AVENUE PARK,B-RE-0489,51A,NESTOR AVENUE,BARDON,4065,152.976163711066,-27.4628100290364,209.924763670275,2184.47555209469
1292,D1446,ASSEMBLY STREET PARK (NO. 75),B-RE-0488,75,ASSEMBLY STREET,SALISBURY,4107,153.025527503655,-27.5486869008701,230.60986326863,946.447813521663
1293,D1447,ROSEGLEN STREET PARK (NO.30),B-RE-0487,38,ROSEGLEN STREET,GREENSLOPES,4120,153.047443492533,-27.5156482898245,2132.1126339055,54049.1492082136
1294,D1448,FLAME TREE CRESCENT PARK,B-RE-0486,28,FLAME TREE CRESCENT,CARINDALE,4152,153.099433678197,-27.5163336256368,303.309566154168,3218.47452758007
1295,D1449,LAWRENCE CLOSE PARK,B-RE-0485,19,LAWRENCE CLOSE,ROBERTSON,4109,153.051143361435,-27.5620298504585,305.141072318787,4201.36546997527
1296,D1450,ESTATE PLACE PARK,B-RE-0484,13,ESTATE PLACE,HOLLAND PARK WEST,4121,153.061197980061,-27.5359967996251,304.192806941659,3370.42754467348
1297,D1451,PEDEN COURT PARK,B-RE-0483,9,PEDEN COURT,CALAMVALE,4116,153.047333857,-27.618391604,593.147767738741,9930.38156373476
1298,D0653,MT OMMANEY BUSHLAND RESERVE,B-RE-1679,12,SUMMIT PLACE,MOUNT OMMANEY,4074,152.926425446,-27.5423077089999,4981.19271423238,186888.590967017
1299,D0654,NEATA STREET PARK,B-RE-1678,24,ARCHER PARADE,CORINDA,4075,152.991279258894,-27.5499227739244,563.310474481429,12665.39097158
1300,D0657,GEEBONG PARK,B-RE-1677,122,MURPHY ROAD,GEEBUNG,4034,153.0403457073,-27.3689623673909,2081.15419561771,70740.8141463535
1301,D0658,KIANAWAH ROAD PARK (NO. 330),B-RE-1676,330,KIANAWAH ROAD,WYNNUM WEST,4178,153.146033750519,-27.4594284582427,3740.71034164159,305597.35732662
1302,D0659,MOVILLA STREET PARK,B-RE-1675,7,BANTRY PLACE,FERNY GROVE,4055,152.93456954019,-27.4026906111593,428.124565619517,13010.8517175624
1303,D0660,CANTERBURY PARK,B-RE-1674,70,FEUERRIEGEL ROAD,BALD HILLS,4036,153.007457822284,-27.3057868613816,2059.03237464202,146547.761281601
1304,D0661,TILLACK PARK,B-RE-1673,27,BLACKBERRY STREET,MANSFIELD,4122,153.102548161699,-27.5226289912758,2765.55635483673,130051.545899027
1305,D0662,JOHN GOSS RESERVE,B-RE-1672,51,KENNA STREET,CHERMSIDE WEST,4032,153.010445739403,-27.3784534845381,1765.44087289441,148225.61144074
1306,D0663,BOOKER PLACE PARK,B-RE-1671,89,BIRKIN ROAD,BELLBOWRIE,4070,152.892579734105,-27.5637248574538,2212.29073685422,160658.070039103
1307,D0914,OLD CLEVELAND ROAD PARK (NO. 1230),B-RE-2384,1230,OLD CLEVELAND ROAD,CARINDALE,4152,153.111269051,-27.500727533,2996.16294359114,142592.150606077
1308,D0915,RICHARD MARTIN PLACE,B-RE-2396,121,LISTER STREET,SUNNYBANK,4109,153.057241932208,-27.5781144881266,254.617235670498,4051.85651247421
1309,D0917,JOHN HENLEY PARK,B-RE-2394,5,REMUS STREET,ROBERTSON,4109,153.056282357296,-27.5676843780831,144.375666739611,1287.03577596988
1310,D0918,THURSTON STREET PARK,B-RE-2393,45,THURSTON STREET,TINGALPA,4173,153.131247420157,-27.4829484173221,203.656384013619,2194.04058600118
1311,D0919,AVONDALE PARK,B-RE-2690,32,BLYDE STREET,SINNAMON PARK,4073,152.94491526731,-27.5434287575817,1161.37106545422,37501.5710720616
1312,D0920,GREVILLEA PARK,B-RE-2689,40A,TOGAR STREET,MANSFIELD,4122,153.09532773641,-27.5358179276757,355.149915623858,6401.29229006242
1313,D0921,JUDITH COURT PARK,B-RE-2688,6,JUDITH COURT,RUNCORN,4113,153.079297701176,-27.5931743203782,185.106168439237,1680.81110677723
1314,D0922,DELAVAN STREET PARK,B-RE-2687,89,DELAVAN STREET,WISHART,4122,153.096292447,-27.562398496,3691.50774226323,89336.1010210498
1315,D0924,WOOD STREET PARK (ROAD RESERVE),B-RE-2686,,WOOD STREET,NUNDAH,4012,153.059018685,-27.4009985549999,198.488335973661,1018.67669843464
1316,D0925,MURTON AVENUE PARK (ROAD RESERVE),B-RE-2685,,MURTON AVENUE,HOLLAND PARK,4121,153.068687533571,-27.5187068866061,454.107204502593,4210.86010300286
1317,D0926,MANSFIELD PARK (ROAD RESERVE),B-RE-2684,,GILGANDRA STREET,INDOOROOPILLY,4068,152.987123065043,-27.5082657831874,632.505711548379,9903.11121235657
1318,D0927,JAMES FRENEY PARK,B-RE-2683,563,BEATTY ROAD,ACACIA RIDGE,4110,153.010741212999,-27.5810656057594,1063.93018715169,33914.1196074186
1319,D0928,TOULBY STREET PARK,B-RE-2682,20,TOULBY STREET,MANLY WEST,4179,153.16563887827,-27.4741669940559,189.043158956815,1790.25887320382
1320,D0929,DELLOW STREET PARK,B-RE-2681,47,DELLOW STREET,ACACIA RIDGE,4110,153.015447263254,-27.5880183028894,302.188416616075,4461.88922351235
1321,D0930,LAAR CRESCENT PARK,B-RE-2680,28,LAAR CRESCENT,BOONDALL,4034,153.057714587082,-27.3580567803412,170.796940870416,1533.87905191767
1322,D1207,LEXUS STREET PARK,B-RE-2127,18,LEXUS STREET,RUNCORN,4113,153.074700053637,-27.6005581117759,163.377718702313,1559.47437576197
1323,D1208,GLENEFER STREET PARK,B-RE-0025,35,GLENEFER STREET,RUNCORN,4113,153.069283046,-27.5992750939999,2565.14450996227,98447.4864875875
1324,D1209,MIRBELIA STREET WEST PARK,B-RE-2126,110,MIRBELIA STREET,KENMORE HILLS,4069,152.934270596,-27.503687295,1018.04319819941,19676.2118358856
1325,D1210,HAIR PARK,B-RE-2125,1177,BEENLEIGH ROAD,RUNCORN,4113,153.083210650611,-27.6008040276427,221.464073391253,2737.360981431
1326,D1211,MCGINN ROAD PARK (NO. 130),B-RE-2124,1,MCGREGOR WAY,FERNY GROVE,4055,152.923492228417,-27.4055207485939,1327.7186878312,22273.0431448129
1327,D1212,JACARANDA PLACE PARK,B-RE-2123,19,ARCADIA STREET,EIGHT MILE PLAINS,4113,153.082925332691,-27.5763891230385,554.387122160547,11868.0699904733
1328,D1213,FOREST LAKE LIONS PARK,B-RE-2122,36,FOREST LAKE BOULEVARD,FOREST LAKE,4078,152.952769882,-27.6048997779999,1946.06945580275,32069.8082643253
1329,D1214,HANCOCK PARK - PINE VILLAGE PARK,B-RE-2121,27,HUON PLACE,FOREST LAKE,4078,152.960593628,-27.614663086,2052.17719704364,40502.0911395929
1330,D1215,KELVIN CLOSE PARK,B-RE-2120,36,CRESSBROOK STREET,FOREST LAKE,4078,152.958953154,-27.604687186,1616.50235225538,26633.7021740902
1331,D1216,ELDERSLIE PLACE PARK,B-RE-2119,13,CRESSBROOK STREET,FOREST LAKE,4078,152.957239378411,-27.6051671093926,169.996869215253,1343.99986266279
1332,D1219,SHERMAN STREET PARK,B-RE-2118,2,SHERMAN STREET,THE GAP,4061,152.929069716786,-27.4419028915574,503.243794928835,6071.25936162798
1333,D1220,HOMESTEAD PARK,B-RE-2117,9,ATHERTON CIRCUIT,FOREST LAKE,4078,152.957674654864,-27.6072899342406,686.160322848677,12842.3042295555
1334,D1221,TARRAGON PLACE PARK,B-RE-2116,7,THYME CLOSE,FOREST LAKE,4078,152.956399886041,-27.6106703604726,237.182033433684,3133.46887483765
1335,D1223,RENOIR CRESCENT PARK (NO. 143),B-RE-0024,143,RENOIR CRESCENT,FOREST LAKE,4078,152.950905109086,-27.6030423893425,823.014999926461,6617.39631455716
1336,D1226,CAMELOT PARK,B-RE-2055,33,CAMELOT CRESCENT,MIDDLE PARK,4074,152.922738272794,-27.5584866354577,174.335803218892,1877.48311988975
1337,D1227,PINNACLE PLACE PARK,B-RE-2054,15,BURSTALL AVENUE,BELMONT,4153,153.125127873654,-27.4841573927278,326.778072160251,6527.37328937878
1338,D1228,BARRIER PLACE PARK (NO. 21),B-RE-2053,21,BARRIER PLACE,FOREST LAKE,4078,152.958619132809,-27.6177864539916,152.659166887422,775.999598402311
1339,D1452,NEWBURY PLACE PARK,B-RE-0482,61A,CRIBB ROAD,CARINDALE,4152,153.11999567137,-27.5236936974797,1304.32210224972,37864.0967171253
1340,D1453,SHEFFIELD PLACE PARK,B-RE-0481,20,ABERDEEN CRESCENT,KURABY,4112,153.090399578945,-27.6092418241491,438.188729955896,8245.4657947537
1341,D1454,SHILLINGTON PLACE PARK,B-RE-0480,590A,MT GRAVATT-CAPALABA ROAD,WISHART,4122,153.107552893106,-27.5481534478164,197.647479249163,1654.47273398269
1342,D1455,FLORIBUNDA PLACE PARK,B-RE-0479,25,FLORIBUNDA STREET,SUNNYBANK HILLS,4109,153.046651195152,-27.5937284836399,328.510302078308,4199.73156712443
1343,D1456,ST VINCENTS ROAD PARK,B-RE-0478,562,ST VINCENTS ROAD,NUDGEE,4014,153.091357115817,-27.3652200940958,491.561031177241,13246.3778169224
1344,D1457,BURWOOD ROAD PARK,B-RE-0477,23,BROOK STREET,EVERTON PARK,4053,152.986488667985,-27.4101513411921,371.698168734099,6627.08645731632
1345,D1459,CURRINGA STREET PARK,B-RE-0476,191,WECKER ROAD,MANSFIELD,4122,153.104176223,-27.534828493,306.642812086671,1859.29904390305
1346,D1460,EASTGATE STREET PARK,B-RE-0475,36,MEADOWLANDS ROAD,CARINA,4152,153.104791977912,-27.4902528215902,203.612646987955,2413.06606842052
1347,D1461,IRIS PLACE PARK,B-RE-0474,15A,MARIGOLD CLOSE,FITZGIBBON,4018,153.033108378,-27.3429581939999,4767.34962590327,115637.353688142
1348,D1463,HAMISH STREET PARK,B-RE-0473,70,MURPHY STREET,CALAMVALE,4116,153.044130674914,-27.6189043328085,596.721368667757,22680.1018708189
1349,D1464,ACORN CIRCUIT PARK,B-RE-0472,46A,BOSS ROAD,FOREST LAKE,4078,152.966537907961,-27.6085560465914,326.774090784752,5249.05547897039
1350,D1465,MAYNARD PLACE PARK,B-RE-2222,15,ADAMSON WAY,RUNCORN,4113,153.071626569798,-27.6061708581184,440.137836394502,11964.7296737453
1351,D1467,TELEGRAPH ROAD PARK,B-RE-2221,3,GAWLER CRESCENT,BRACKEN RIDGE,4017,153.021620762994,-27.3283684843461,2005.1700890274,165023.539519649
1352,D1468,BARODA STREET PARK,B-RE-2220,131,ORANGE GROVE ROAD,COOPERS PLAINS,4108,153.040405674248,-27.5641205646478,333.139401358388,3739.62972586305
1353,D1469,ANCASTER ROAD PARK,B-RE-2219,91,MCGREGOR WAY,FERNY GROVE,4055,152.9164013451,-27.4042905283994,900.986031715602,30480.468728134
1354,D1470,NORTHUMBRIA ROAD PARK,B-RE-2218,389,ABERDEEN PARADE,BOONDALL,4034,153.074447361996,-27.357465117254,1077.02174775887,61979.904885692
1355,D1471,STONES ROAD PARK,B-RE-2217,392,BEENLEIGH ROAD,SUNNYBANK,4109,153.05069542273,-27.5821419972742,172.955957232021,1828.86230138458
1356,D1472,JOY TAYLOR PARK,B-RE-2216,70,THE VILLAGE AVENUE,COOPERS PLAINS,4108,153.042682892171,-27.5691073113715,368.024149000414,7965.1387496427
1357,D0664,YIMBUN PARK,B-RE-1613,459,MCCULLOUGH STREET,SUNNYBANK,4109,153.074123808599,-27.5741446219917,1166.84722603348,50819.3237838141
1358,D0665,KERRIA STREET PARK,B-RE-1571,31,KERRIA STREET,BELLBOWRIE,4070,152.87864914373,-27.5593254569703,580.341293149054,17689.613449467
1359,D0666,DEW STREET PARK,B-RE-1570,71,DEW STREET,RUNCORN,4113,153.073241872771,-27.5912142104858,1081.21353605743,64908.2223209049
